loan_status,loan_amnt,int_rate,grade,emp_length,home_ownership,annual_inc,age
1,10000,12.99,C,8,RENT,35238.48,27
1,7000,15.62,D,4,RENT,27600,24
1,1600,13.49,C,3,MORTGAGE,28500,27
1,20000,10.99,B,,MORTGAGE,69600,23
1,16000,13.49,C,2,MORTGAGE,55000,30
1,1800,12.99,C,3,MORTGAGE,48000,23
1,2500,17.49,D,2,RENT,43000,22
1,20000,11.99,B,5,MORTGAGE,100970,27
1,3600,13.49,C,3,OWN,48000,26
1,4000,10.99,B,1,MORTGAGE,35000,28
1,7500,15.99,D,6,MORTGAGE,85000,34
1,9000,16.89,D,6,RENT,36000,39
1,9000,8.49,A,10,MORTGAGE,91200,30
1,10000,11.99,B,3,RENT,45000,23
1,2000,10.99,B,4,RENT,32496,41
1,10000,15.99,D,4,MORTGAGE,90000,28
1,5725,14.79,C,3,MORTGAGE,22404,28
1,6725,6.99,A,6,MORTGAGE,36000,23
1,5600,9.99,B,0,RENT,30000,38
1,15000,8.49,A,12,MORTGAGE,60000,31
1,6250,13.49,C,5,MORTGAGE,86000,36
1,7500,15.23,C,7,MORTGAGE,92004,26
1,2400,13.49,C,3,RENT,60000,24
1,5000,9.99,B,9,MORTGAGE,65000,21
1,5000,8.49,A,8,MORTGAGE,80476.97,22
1,8000,16.49,D,3,MORTGAGE,51000,33
1,3600,15.99,D,0,RENT,21112,27
1,3600,10.59,B,0,OWN,70000,23
1,2000,8.49,A,0,RENT,19200,45
1,12000,12.99,C,1,RENT,79500,23
1,9450,10.37,B,0,RENT,23004,36
1,5000,11.11,B,3,RENT,65004,22
1,6000,10,B,5,MORTGAGE,62004,24
1,10000,17.14,E,0,RENT,75000,24
1,10500,7.66,A,20,MORTGAGE,48000,23
1,11500,9.63,B,4,MORTGAGE,50000,26
1,8000,16.02,D,26,RENT,56000,23
1,8000,,D,17,MORTGAGE,132000,23
1,3000,16.77,E,0,RENT,10800,36
1,24000,10.37,B,12,MORTGAGE,53000,22
1,9450,7.66,A,2,RENT,33600,24
1,7000,5.79,A,8,MORTGAGE,39000,36
1,5000,13.06,C,5,RENT,21600,23
1,9600,10.37,B,1,RENT,28800,21
1,35000,20.11,G,13,OWN,80000,24
1,3000,11.11,B,2,RENT,76000,32
1,2775,15.65,D,0,RENT,25000,37
1,5350,13.06,C,3,MORTGAGE,36000,27
1,6000,13.8,C,1,RENT,31200,25
1,5500,11.11,B,6,RENT,52000,28
1,6625,13.06,C,2,RENT,28000,21
1,10000,11.11,B,16,MORTGAGE,127000,40
1,10000,13.43,C,15,RENT,52000,23
1,5000,10,B,3,OWN,36000,32
1,6000,10,B,4,MORTGAGE,126000,26
1,2000,7.66,A,3,RENT,45000,25
1,3200,10.37,B,8,RENT,37000,21
1,10000,,D,4,RENT,50004,27
1,9600,14.54,D,7,RENT,40000,25
1,8000,11.11,B,3,RENT,36500,36
1,12000,9.63,B,4,RENT,24996,22
1,7500,13.06,C,3,MORTGAGE,110656,22
1,6500,12.68,C,9,MORTGAGE,55200,22
1,7000,7.66,A,,RENT,18500,23
1,9600,10,B,4,MORTGAGE,80004,41
1,3200,15.28,D,3,RENT,18996,22
1,15000,9.63,B,23,RENT,48000,22
1,15000,9.63,B,6,MORTGAGE,115000,22
1,5925,11.11,B,0,RENT,40000,25
1,2000,7.66,A,21,MORTGAGE,34000,25
1,8000,15.28,D,7,RENT,70000,25
1,7000,10.74,B,6,RENT,55000,36
1,13000,10.74,B,2,MORTGAGE,37000,33
1,10000,13.43,C,3,MORTGAGE,30000,35
1,12000,11.11,B,4,RENT,36000,26
1,10000,10.37,B,5,RENT,27600,34
1,5600,14.91,D,2,RENT,66500,24
1,7000,10,B,7,RENT,44400,27
1,14125,10.37,B,19,RENT,34800,33
1,1850,10.74,B,1,OWN,48000,29
1,8000,15.28,D,6,RENT,42000,24
1,8400,,A,1,RENT,36000,23
1,9000,9.63,B,8,RENT,75000,23
1,4200,7.29,A,12,OWN,32700,24
1,4500,,D,12,MORTGAGE,21216,21
1,12000,13.06,C,,OWN,33600,22
1,5000,,B,5,RENT,38000,23
1,2400,7.29,A,4,RENT,41000,28
1,3000,13.06,C,4,RENT,149400,25
1,1900,7.29,A,3,RENT,26500,22
1,4375,,B,0,RENT,14400,24
1,16300,14.91,D,12,MORTGAGE,62664,28
1,15000,10,B,1,RENT,30000,31
1,1200,7.29,A,4,RENT,19200,35
1,2000,10,B,5,RENT,32640,24
1,2800,14.17,C,15,MORTGAGE,41496,34
1,5000,12.68,C,1,OWN,30000,33
1,9000,14.17,C,3,RENT,34000,33
1,6700,6.92,A,,RENT,21600,21
1,7000,14.91,D,1,RENT,41520,27
1,5000,14.17,C,9,RENT,36000,23
1,10625,13.06,C,8,OWN,25000,37
1,1325,10,B,0,RENT,50400,24
1,4500,15.65,D,1,RENT,21600,23
1,5600,10.74,B,0,MORTGAGE,90000,37
1,9750,14.54,D,1,RENT,39000,31
1,9950,12.68,C,18,RENT,25404,32
1,2400,13.06,C,1,RENT,18000,26
1,3000,11.11,B,6,RENT,43000,22
1,15000,11.11,B,5,RENT,50000,22
1,1500,12.68,C,13,MORTGAGE,80000,31
1,2500,9.63,B,2,OWN,20004,21
1,2800,14.17,C,5,RENT,50000,24
1,2000,13.8,C,5,RENT,39500,24
1,6000,5.79,A,1,RENT,51000,29
1,6000,10.37,B,10,RENT,30000,28
1,4000,7.66,A,21,MORTGAGE,43200,23
1,24175,11.11,B,9,MORTGAGE,95000,23
1,3000,10.37,B,1,RENT,42000,22
1,24000,10.74,B,1,MORTGAGE,80000,26
1,3000,14.17,C,3,MORTGAGE,108000,27
1,5000,11.11,B,17,RENT,24000,30
1,9250,,B,0,OWN,19200,26
1,2500,7.29,A,3,RENT,150000,44
1,4000,7.29,A,7,MORTGAGE,35000,22
1,8000,10.74,B,9,RENT,69000,32
1,4000,14.17,C,0,MORTGAGE,40000,23
1,10000,6.92,A,3,OWN,60000,23
1,3000,7.66,A,4,RENT,50000,23
1,5425,,D,5,OWN,150000,30
1,6000,10.37,B,7,OWN,31200,23
1,15000,10.37,B,4,RENT,50172,22
1,3200,13.8,C,11,RENT,65000,24
1,6600,14.54,D,17,RENT,58479,40
1,5000,12.68,C,1,RENT,42000,22
1,16000,13.06,C,2,RENT,45000,24
1,13200,14.91,D,0,RENT,60000,26
1,1375,11.11,B,5,MORTGAGE,24000,23
1,4000,10,B,5,RENT,26004,29
1,15000,14.54,D,10,MORTGAGE,75000,25
1,7000,9.63,B,23,MORTGAGE,98100,23
1,3000,12.68,C,2,RENT,55000,25
1,3600,13.43,C,3,RENT,50000,22
1,10000,5.42,A,25,RENT,57000,22
1,19000,20.48,G,0,MORTGAGE,80000,22
1,6600,13.06,C,2,RENT,30000,24
1,2000,7.29,A,3,MORTGAGE,46800,27
1,5000,16.02,D,2,RENT,40800,25
1,2100,,B,7,MORTGAGE,80000,23
1,3600,10,B,4,RENT,33000,25
1,8000,7.66,A,4,RENT,37000,27
1,3000,13.06,C,6,RENT,30857,34
1,5000,10.37,B,4,RENT,36000,26
1,10000,10.37,B,14,RENT,54996,28
1,5200,10.37,B,7,RENT,60000,24
1,12375,10.37,B,2,MORTGAGE,39552,30
1,12000,11.11,B,2,RENT,55000,32
1,3600,6.92,A,5,RENT,30000,34
1,3000,13.06,C,4,RENT,18000,23
1,8000,5.79,A,5,RENT,39000,29
1,5000,10,B,4,MORTGAGE,36300,25
1,5000,10.37,B,4,RENT,46500,22
1,11000,10.37,B,3,RENT,42000,21
1,10000,10.37,B,5,RENT,60000,24
1,4000,5.79,A,3,RENT,45600,26
1,3625,11.11,B,1,RENT,24000,26
1,1000,14.17,C,9,RENT,50000,28
1,10000,13.8,C,3,RENT,48000,25
1,4500,10,B,4,MORTGAGE,73000,24
1,8000,,D,1,MORTGAGE,54600,24
1,7000,,A,23,RENT,58000,27
1,7000,12.68,C,0,RENT,54000,28
1,10000,10.74,B,4,RENT,36000,27
1,8000,,C,7,MORTGAGE,99220,24
1,1500,7.29,A,5,RENT,30000,35
1,10000,11.11,B,14,OWN,78996,22
1,12000,7.29,A,6,MORTGAGE,55635,23
1,3825,10,B,1,RENT,40000,24
1,10000,7.29,A,6,RENT,29000,22
1,16000,15.28,D,3,MORTGAGE,78500,25
1,4800,10.37,B,25,MORTGAGE,55980,23
1,12000,12.68,C,5,RENT,75000,23
1,15000,16.4,E,6,MORTGAGE,98000,32
1,10000,,B,0,MORTGAGE,75000,36
1,12000,10,B,,RENT,47000,25
1,1400,10,B,17,RENT,48000,23
1,5800,5.79,A,11,RENT,32400,29
1,12000,11.11,B,5,MORTGAGE,85248,25
1,5000,6.92,A,4,RENT,35004,24
1,2500,7.29,A,9,OWN,30000,22
1,15000,,D,6,RENT,36000,37
1,4500,7.66,A,0,OWN,26880,36
1,6000,,B,3,RENT,39000,22
1,3000,10.37,B,3,RENT,40000,28
1,8525,14.54,D,1,MORTGAGE,90000,61
1,10750,,A,7,MORTGAGE,42000,23
1,1000,10.37,B,,RENT,10000,23
1,4250,12.68,C,,RENT,10380,34
1,4375,16.4,E,3,RENT,22044,24
1,4200,16.02,D,8,MORTGAGE,38496,26
1,1400,14.91,D,8,MORTGAGE,19200,22
1,13000,,B,5,MORTGAGE,31000,32
1,12000,9.63,B,2,MORTGAGE,180000,26
1,12000,7.29,A,15,MORTGAGE,125000,26
1,3600,13.43,C,3,OWN,35000,25
1,2400,6.92,A,4,RENT,12000,24
1,5000,10.74,B,6,MORTGAGE,51000,23
1,1500,9.63,B,,RENT,30000,28
1,4000,5.42,A,0,RENT,32000,22
1,10000,10.37,B,2,MORTGAGE,157656,28
1,4800,10.37,B,,RENT,31200,22
1,4000,10,B,15,MORTGAGE,185000,37
1,6000,,A,1,MORTGAGE,68000,24
1,2500,7.66,A,4,RENT,42228,25
1,5000,10.74,B,13,RENT,55000,30
1,5250,7.66,A,3,RENT,24000,23
1,2200,,A,9,MORTGAGE,36000,23
1,12000,11.11,B,5,MORTGAGE,69996,23
1,10000,13.06,C,0,RENT,35000,33
1,11000,12.68,C,17,MORTGAGE,51996,25
1,25000,13.8,C,24,MORTGAGE,59000,22
1,6950,7.66,A,2,RENT,14400,37
1,5000,7.66,A,13,MORTGAGE,24000,26
1,8000,14.54,D,9,MORTGAGE,62000,23
1,8000,16.77,E,5,RENT,120000,25
1,10000,17.88,E,12,RENT,100000,25
1,3000,10,B,3,RENT,47277,33
1,10200,10.37,B,5,OWN,50004,27
1,7000,17.88,E,2,OWN,75996,26
1,15000,,B,4,RENT,84500,32
1,13500,13.43,C,23,RENT,37000,24
1,20000,14.17,C,12,MORTGAGE,115000,28
1,10000,17.14,E,0,RENT,19896,37
1,18000,19.74,F,9,MORTGAGE,95000,31
1,10750,11.11,B,11,OWN,49200,26
1,5000,15.28,D,19,MORTGAGE,58000,24
1,3600,10.37,B,5,RENT,35496,37
1,4800,9.63,B,6,RENT,44100,28
1,6400,16.4,E,6,RENT,75000,26
1,8000,7.29,A,15,RENT,80000,25
1,6200,,G,16,MORTGAGE,62900,36
1,1000,13.06,C,2,RENT,38000,24
1,18000,6.91,A,11,OWN,59928,23
1,4000,14.17,C,8,RENT,26400,23
1,6000,12.68,C,5,RENT,90000,26
1,8875,10.74,B,1,RENT,23000,22
1,14400,13.8,C,3,MORTGAGE,85000,26
1,7000,5.79,A,,OWN,46932,23
1,5000,16.4,E,0,RENT,54996,31
1,3250,10.74,B,7,MORTGAGE,32000,25
1,25000,10.74,B,14,OWN,55000,22
1,20000,13.43,C,4,MORTGAGE,98000,27
1,5500,7.66,A,6,MORTGAGE,48000,29
1,2500,7.66,A,14,MORTGAGE,70800,26
1,8500,6.92,A,5,RENT,75000,25
1,2375,10,B,,RENT,9600,21
1,3800,7.29,A,2,RENT,13200,32
1,2000,,D,3,RENT,43200,24
1,15000,13.43,C,31,RENT,75000,23
1,8400,14.91,D,10,MORTGAGE,62400,22
1,8000,5.79,A,4,OWN,40000,22
1,10000,13.06,C,7,RENT,84000,33
1,2300,13.43,C,4,RENT,68000,29
1,9000,7.66,A,3,MORTGAGE,86400,23
1,7000,5.79,A,5,RENT,42000,33
1,16000,14.54,D,12,MORTGAGE,55530,23
1,1000,10,B,,RENT,13728,24
1,5000,,B,3,MORTGAGE,132996,24
1,12000,17.88,E,2,MORTGAGE,57600,34
1,3600,16.02,D,3,RENT,39772,25
1,25000,16.4,E,12,MORTGAGE,62400,22
1,6700,7.66,A,0,RENT,12000,22
1,1800,10,B,1,MORTGAGE,50004,36
1,10000,6.92,A,0,OWN,68700,27
1,3000,11.11,B,0,RENT,41000,28
1,3800,15.28,D,4,RENT,75000,23
1,10000,14.54,D,30,RENT,34000,30
1,10750,12.68,C,12,RENT,30067.2,21
1,7200,6.91,A,1,RENT,20800,22
1,25000,16.02,D,3,RENT,90000,39
1,9250,15.65,D,10,RENT,38000,29
1,7000,7.66,A,2,MORTGAGE,250000,24
1,10000,10.37,B,2,MORTGAGE,68000,23
1,13000,7.66,A,3,RENT,66000,23
1,20000,10.74,B,12,OWN,54000,21
1,20000,14.54,D,2,MORTGAGE,120000,39
1,14000,10.37,B,10,RENT,57600,26
1,14000,,B,7,MORTGAGE,40000,23
1,25000,13.43,C,29,MORTGAGE,79000,62
1,1000,7.29,A,,OWN,33240,41
1,10000,,B,12,RENT,43200,22
1,14000,13.8,C,5,RENT,65000,38
1,5000,14.54,D,2,RENT,36000,22
1,7000,10,B,4,MORTGAGE,29500,32
1,10000,7.66,A,8,MORTGAGE,96000,28
1,5000,14.54,D,0,RENT,66000,27
1,10000,10.37,B,12,RENT,30000,22
1,5000,,B,8,RENT,40000,22
1,5000,13.06,C,1,RENT,22992,24
1,8000,11.11,B,2,RENT,36000,22
1,20000,11.11,B,14,RENT,44000,25
1,5500,14.91,D,2,RENT,21700,21
1,5000,14.17,C,,MORTGAGE,48000,35
1,5000,10.37,B,22,MORTGAGE,38400,23
1,4000,10.37,B,8,RENT,54000,23
1,7000,10.74,B,19,MORTGAGE,73000,23
1,2100,17.14,E,18,RENT,60000,24
1,7350,7.66,A,17,OWN,22000,21
1,4000,13.8,C,0,RENT,12000,24
1,20000,18.25,F,7,RENT,62000,28
1,10000,18.62,F,,OWN,35000,23
1,3000,5.42,A,,MORTGAGE,18000,47
1,20000,18.62,F,0,RENT,62000,28
1,1600,14.46,D,5,RENT,38000,26
1,4500,14.46,D,,RENT,50000,22
1,5000,6.54,A,5,RENT,40800,35
1,14500,15.57,D,6,RENT,48000,42
1,3000,6.91,A,,OWN,24000,28
1,12250,6.91,A,4,MORTGAGE,40000,26
1,25000,15.57,D,15,MORTGAGE,81000,22
1,12000,12.98,C,3,RENT,60000,23
1,10750,15.2,D,0,RENT,24000,24
1,10000,10.36,B,23,RENT,40000,23
1,10000,12.61,C,0,MORTGAGE,132000,27
1,14000,6.17,A,5,MORTGAGE,132000,29
1,8300,12.61,C,,MORTGAGE,22800,22
1,13750,9.62,B,9,MORTGAGE,65000,23
1,6000,14.09,D,2,RENT,60000,23
1,6000,6.91,A,6,MORTGAGE,26400,27
1,8000,6.54,A,6,MORTGAGE,42000,29
1,23000,6.17,A,12,MORTGAGE,98000,27
1,20000,8.88,B,10,RENT,40000,25
1,4000,13.35,C,3,RENT,15996,22
1,1500,13.72,C,2,RENT,30996,40
1,14000,6.17,A,5,MORTGAGE,75000,26
1,4000,12.61,C,4,RENT,45600,28
1,16800,6.17,A,3,MORTGAGE,43200,21
1,5000,6.54,A,9,OWN,56400,21
1,5000,8.88,B,0,RENT,30000,22
1,15000,9.99,B,6,MORTGAGE,102000,23
1,5000,13.72,C,4,RENT,28000,23
1,14000,6.54,A,0,MORTGAGE,42000,21
1,15000,16.32,E,11,MORTGAGE,170000,33
1,6500,,A,12,MORTGAGE,64800,27
1,7025,6.54,A,0,RENT,36500,22
1,6800,6.54,A,0,RENT,54000,23
1,1950,9.99,B,0,MORTGAGE,100128,24
1,5200,6.54,A,0,MORTGAGE,75000,25
1,7300,9.99,B,0,MORTGAGE,65000,23
1,20000,20.4,G,14,RENT,50000,50
1,4000,,A,,RENT,40000,25
1,25000,10.36,B,0,RENT,50004,22
1,7000,12.98,C,18,RENT,67350,28
1,6000,8.88,B,5,MORTGAGE,53000,28
1,3000,6.17,A,,MORTGAGE,48000,37
1,10000,5.79,A,18,MORTGAGE,55000,22
1,22000,8.88,B,0,MORTGAGE,72500,23
1,11500,14.46,D,5,RENT,25200,28
1,5000,10.36,B,12,MORTGAGE,98000,25
1,3700,6.91,A,26,MORTGAGE,40000,28
1,10000,6.54,A,2,MORTGAGE,43200,60
1,13000,9.25,B,9,MORTGAGE,68000,35
1,4500,5.79,A,3,RENT,50000,22
1,10000,14.09,D,0,MORTGAGE,160000,25
1,7000,,C,3,RENT,60000,45
1,5000,12.61,C,3,RENT,70000,44
1,7000,9.25,B,3,RENT,84000,25
1,25000,16.32,E,9,MORTGAGE,85000,24
1,15000,6.91,A,3,MORTGAGE,98004,25
1,7750,9.99,B,2,MORTGAGE,36000,22
1,3000,12.23,C,7,RENT,55000,22
1,4500,9.99,B,3,MORTGAGE,38000,27
1,12000,9.99,B,6,RENT,58260,24
1,2000,12.61,C,0,RENT,33000,21
1,5000,8.88,B,6,RENT,304800,53
1,10000,9.99,B,4,MORTGAGE,73524,24
1,15000,6.54,A,18,MORTGAGE,126000,30
1,8500,,A,0,RENT,23000,27
1,5000,12.61,C,3,MORTGAGE,60000,30
1,4500,12.61,C,3,RENT,55362,29
1,15000,8.88,B,6,RENT,87000,32
1,5500,10.36,B,5,RENT,12000,22
1,8000,12.61,C,0,RENT,96000,26
1,2500,5.79,A,8,RENT,40000,30
1,6000,13.35,C,0,RENT,22800,25
1,24000,17.8,F,3,RENT,350000,29
1,5000,6.91,A,2,RENT,42500,32
1,3500,13.35,C,13,MORTGAGE,41941,23
1,25000,15.57,D,4,MORTGAGE,75000,24
1,3000,10.36,B,12,RENT,64800,23
1,12000,14.09,D,2,RENT,42000,27
1,25000,14.83,D,1,MORTGAGE,100000,21
1,9000,10.36,B,15,MORTGAGE,36000,29
1,6925,9.62,B,0,RENT,78000,22
1,4000,9.25,B,,MORTGAGE,48000,28
1,3500,13.72,C,0,MORTGAGE,65000,32
1,5000,6.17,A,17,RENT,60000,37
1,4500,12.98,C,8,MORTGAGE,50000,34
1,7000,5.42,A,,MORTGAGE,90000,42
1,25000,14.46,D,9,RENT,100000,29
1,6400,6.91,A,5,MORTGAGE,45600,21
1,1500,10.36,B,7,RENT,45000,39
1,3600,12.98,C,4,MORTGAGE,65000,25
1,11000,5.79,A,5,MORTGAGE,64800,24
1,25000,9.99,B,17,MORTGAGE,65000,21
1,15000,6.54,A,9,MORTGAGE,75000,28
1,3200,,F,0,RENT,54000,25
1,2050,8.88,B,1,RENT,30000,31
1,9000,6.54,A,1,RENT,35000,29
1,2900,9.62,B,6,MORTGAGE,70992,24
1,10800,12.23,C,2,RENT,33000,21
1,10000,14.83,D,5,RENT,72000,30
1,9700,8.88,B,1,RENT,56400,27
1,15000,12.61,C,8,RENT,31680,21
1,12000,5.42,A,43,MORTGAGE,35000,22
1,10000,15.2,D,2,RENT,45000,23
1,14000,9.99,B,15,MORTGAGE,100128,24
1,11500,10.36,B,2,RENT,30000,27
1,1500,12.23,C,3,RENT,40980,22
1,1500,9.62,B,11,MORTGAGE,63000,36
1,10000,6.91,A,2,MORTGAGE,62000,27
1,8000,10.36,B,4,MORTGAGE,38000,25
1,25000,15.57,D,25,MORTGAGE,60000,37
1,18000,6.54,A,5,RENT,54000,24
1,9000,,C,16,OWN,46800,23
1,24000,20.03,G,6,RENT,115872,26
1,12000,9.99,B,1,MORTGAGE,33600,25
1,18725,6.54,A,0,RENT,36500,22
1,5000,17.43,E,6,RENT,36000,22
1,6000,13.72,C,3,RENT,41496,33
1,25000,,D,4,MORTGAGE,112000,28
1,6000,13.35,C,4,RENT,35364,26
1,4750,14.46,D,1,MORTGAGE,29952,23
1,5000,,C,5,MORTGAGE,128000,26
1,2500,9.62,B,1,RENT,19968,31
1,10000,15.95,E,0,RENT,60000,22
1,5000,12.23,C,2,RENT,40000,24
1,2800,13.35,C,3,RENT,42120,26
1,22500,,A,3,MORTGAGE,50000,26
1,1200,,B,3,RENT,15000,52
1,6000,9.25,B,11,MORTGAGE,45996,37
1,2800,6.54,A,5,RENT,14400,22
1,13775,12.98,C,6,RENT,32878,40
1,5000,12.23,C,2,RENT,45000,22
1,14600,12.61,C,1,OWN,36000,23
1,5000,12.23,C,2,MORTGAGE,50000,44
1,3600,9.62,B,,RENT,12000,25
1,3000,9.62,B,4,RENT,50000,23
1,1800,8.88,B,,MORTGAGE,68400,23
1,5600,14.46,D,1,RENT,30000,21
1,2500,12.23,C,7,MORTGAGE,40000,28
1,10000,10.36,B,7,RENT,45600,24
1,2000,15.2,D,5,MORTGAGE,48000,23
1,1800,14.09,D,17,MORTGAGE,45600,36
1,9800,12.23,C,,RENT,25000,32
1,20000,8.88,B,6,RENT,60000,25
1,5000,12.98,C,13,MORTGAGE,41000,23
1,18000,14.46,D,8,RENT,48000,24
1,14500,12.61,C,,RENT,88113.63,28
1,25000,15.2,D,3,MORTGAGE,134000,35
1,9000,14.46,D,3,RENT,62004,31
1,15250,15.95,E,6,RENT,42000,24
1,12000,14.46,D,2,RENT,30000,22
1,20000,15.2,D,3,RENT,71167,23
1,15000,6.54,A,4,RENT,50000,30
1,25000,9.25,B,2,MORTGAGE,250000,26
1,12000,12.23,C,3,RENT,50000,24
1,25000,17.8,F,23,MORTGAGE,80000,36
1,10000,12.61,C,7,OWN,30000,24
1,10000,21.14,G,2,MORTGAGE,108000,26
1,5000,9.25,B,3,RENT,39996,21
1,12000,10.36,B,4,RENT,42000,31
1,3000,14.46,D,22,MORTGAGE,36576,26
1,3000,,D,2,RENT,42000,35
1,10000,6.54,A,12,OWN,123996,25
1,4000,,C,18,MORTGAGE,120000,23
1,8000,6.54,A,2,RENT,113300,38
1,5000,6.91,A,2,RENT,14400,23
1,9000,13.72,C,5,MORTGAGE,69000,28
1,2000,6.17,A,16,OWN,51996,35
1,2500,8.88,B,,MORTGAGE,32400,28
1,1200,12.98,C,2,MORTGAGE,48000,29
1,7000,,B,3,RENT,62500,29
1,23500,6.91,A,3,MORTGAGE,70000,30
1,5000,10.36,B,18,MORTGAGE,54000,31
1,5000,6.54,A,1,RENT,60000,22
1,10000,12.23,C,0,RENT,44469,35
1,25000,10.36,B,11,OWN,80004,24
1,8000,6.91,A,1,RENT,55000,22
1,10000,12.23,C,9,MORTGAGE,140004,22
1,24000,8.88,B,3,MORTGAGE,50000,27
1,2000,13.35,C,1,MORTGAGE,79000,22
1,4000,13.35,C,,MORTGAGE,62400,31
1,4000,14.46,D,21,RENT,105000,27
1,18000,13.72,C,16,MORTGAGE,98260,27
1,8400,12.98,C,6,MORTGAGE,152004,35
1,9000,13.72,C,0,MORTGAGE,39000,26
1,8700,12.23,C,0,MORTGAGE,25200,36
1,24000,17.8,F,3,RENT,53000,24
1,10000,,D,1,RENT,50000,24
1,4200,15.2,D,3,RENT,22560,22
1,9000,6.91,A,7,RENT,36000,29
1,10000,10.36,B,5,MORTGAGE,50000,22
1,6500,5.79,A,2,MORTGAGE,66000,28
1,10000,14.09,D,3,RENT,75000,25
1,7000,9.62,B,6,RENT,30000,22
1,1000,16.69,E,2,RENT,14400,22
1,21500,6.91,A,0,RENT,82000,30
1,25000,14.46,D,5,RENT,190000,28
1,11400,6.91,A,1,RENT,35000,31
1,11000,13.72,C,2,RENT,30720,25
1,10000,,A,6,MORTGAGE,92040,26
1,3000,,C,3,RENT,56000.04,24
1,18000,11.12,B,4,MORTGAGE,550000,40
1,7000,10.36,B,4,MORTGAGE,37417,25
1,7000,8.88,B,9,OWN,87504,24
1,25000,,E,1,MORTGAGE,106000,25
1,1200,14.35,C,16,MORTGAGE,54996,30
1,12000,11.86,B,3,RENT,50000,22
1,2500,7.14,A,1,RENT,26592,27
1,5000,13.23,C,6,MORTGAGE,60000,41
1,22400,,C,0,RENT,45000,34
1,4800,14.84,D,2,RENT,30000,31
1,9925,15.58,D,7,MORTGAGE,63655,24
1,5200,11.86,B,0,RENT,21600,25
1,6000,11.86,B,14,RENT,27000,25
1,12000,7.88,A,28,MORTGAGE,26004,22
1,8000,15.21,D,6,RENT,50000,21
1,16400,13.98,C,5,OWN,54996,27
1,1500,11.86,B,0,RENT,24000,31
1,10000,7.51,A,0,RENT,31000,23
1,3500,14.84,D,20,MORTGAGE,96000,25
1,2400,11.49,B,7,RENT,46800,30
1,6000,7.88,A,11,MORTGAGE,35000,23
1,25000,16.82,E,3,RENT,60000,25
1,23000,14.84,D,10,MORTGAGE,53000,31
1,1000,16.32,D,3,RENT,14400,29
1,9000,14.84,D,27,MORTGAGE,31000,24
1,2500,,E,2,RENT,14400,22
1,11200,13.98,C,7,RENT,52800,30
1,1800,13.23,C,13,RENT,29040,27
1,11000,13.61,C,5,OWN,100000,28
1,9000,15.21,D,23,MORTGAGE,54000,38
1,2500,7.14,A,3,RENT,36000,21
1,4500,16.45,E,2,RENT,21000,25
1,10000,11.49,B,3,MORTGAGE,60000,25
1,12000,7.88,A,9,MORTGAGE,52000,24
1,7750,7.51,A,1,MORTGAGE,21424,29
1,14000,14.72,C,5,OWN,45500,23
1,4800,13.98,C,7,RENT,38400,22
1,5000,13.98,C,,OWN,16800,28
1,2000,14.35,C,1,RENT,38400,25
1,6000,16.45,E,5,MORTGAGE,65600,25
1,8000,14.84,D,0,RENT,70000,22
1,3250,,C,4,RENT,10200,22
1,6000,11.12,B,7,RENT,68065.44,26
1,7200,10.38,B,2,RENT,55700,25
1,8000,15.58,D,15,OWN,45678.84,28
1,10000,10.38,B,7,RENT,30000,28
1,5000,11.49,B,7,MORTGAGE,86700,27
1,5000,7.88,A,8,OWN,65000,27
1,8000,15.58,D,1,OWN,38400,33
1,13000,7.88,A,3,RENT,54000,22
1,6000,7.88,A,5,RENT,35000,23
1,6000,11.49,B,2,RENT,30000,28
1,5000,7.14,A,11,MORTGAGE,54000,26
1,1400,11.49,B,5,RENT,41652,26
1,6000,16.45,E,0,RENT,50000,34
1,5600,13.23,C,0,RENT,39000,22
1,10000,7.88,A,13,OWN,45000,29
1,8500,13.23,C,2,RENT,45000,25
1,2000,13.61,C,4,RENT,50004,36
1,12000,13.61,C,6,MORTGAGE,78000,23
1,7000,,D,0,RENT,38000,22
1,5000,7.88,A,16,MORTGAGE,70000,24
1,8000,10.38,B,21,RENT,78000,28
1,14500,10.75,B,0,MORTGAGE,45760,30
1,10000,,C,3,MORTGAGE,80000,23
1,5000,,D,0,RENT,24996,21
1,6000,13.23,C,0,RENT,25200,23
1,17000,7.88,A,1,MORTGAGE,58000,52
1,10000,15.95,D,4,MORTGAGE,71028,36
1,5500,15.21,D,0,RENT,30000,31
1,3000,,C,0,RENT,42000,23
1,15000,11.12,B,7,MORTGAGE,106000,25
1,2600,7.14,A,,MORTGAGE,50340,28
1,25000,21.64,G,12,RENT,203000,29
1,3000,10.75,B,1,MORTGAGE,34662,23
1,10000,13.98,C,5,MORTGAGE,59000,36
1,23000,11.49,B,14,MORTGAGE,89000,32
1,5000,16.45,E,3,RENT,43000,24
1,3000,13.98,C,1,RENT,30000,24
1,5000,11.86,B,2,MORTGAGE,85000,39
1,24000,10.38,B,30,MORTGAGE,160000,61
1,3000,11.12,B,5,RENT,27600,32
1,8000,10.75,B,3,RENT,18000,27
1,13000,10.75,B,,RENT,45000,24
1,13000,7.88,A,3,MORTGAGE,37000,30
1,10000,17.93,E,4,RENT,60000,23
1,5225,14.84,D,4,MORTGAGE,28000,23
1,7750,13.23,C,1,MORTGAGE,100000,36
1,10000,14.84,D,1,RENT,25320,42
